image_name,label,nose_x,nose_y,upper_jaw_x,upper_jaw_y,lower_jaw_x,lower_jaw_y,mouth_end_right_x,mouth_end_right_y,mouth_end_left_x,mouth_end_left_y,right_eye_x,right_eye_y,right_earbase_x,right_earbase_y,right_earend_x,right_earend_y,right_antler_base_x,right_antler_base_y,right_antler_end_x,right_antler_end_y,left_eye_x,left_eye_y,left_earbase_x,left_earbase_y,left_earend_x,left_earend_y,left_antler_base_x,left_antler_base_y,left_antler_end_x,left_antler_end_y,neck_base_x,neck_base_y,neck_end_x,neck_end_y,throat_base_x,throat_base_y,throat_end_x,throat_end_y,back_base_x,back_base_y,back_end_x,back_end_y,back_middle_x,back_middle_y,tail_base_x,tail_base_y,tail_end_x,tail_end_y,front_left_thai_x,front_left_thai_y,front_left_knee_x,front_left_knee_y,front_left_paw_x,front_left_paw_y,front_right_thai_x,front_right_thai_y,front_right_paw_x,front_right_paw_y,front_right_knee_x,front_right_knee_y,back_left_knee_x,back_left_knee_y,back_left_paw_x,back_left_paw_y,back_left_thai_x,back_left_thai_y,back_right_thai_x,back_right_thai_y,back_right_paw_x,back_right_paw_y,back_right_knee_x,back_right_knee_y,belly_bottom_x,belly_bottom_y,body_middle_right_x,body_middle_right_y,body_middle_left_x,body_middle_left_y
512frame_162_timestamp_5400.jpg,lying,0.3486967,0.57632273,0.3585847,0.61028826,0.36459672,0.63166445,0.32328656,0.62864745,0.44668013,0.6203681,0.31464413,0.48948023,0.29012114,0.417472,0.24007471,0.38608918,0.3273339,0.4043934,0.30197182,0.3770349,0.48356166,0.49101776,0.582132,0.42721552,0.6238804,0.3893782,0.50490654,0.39873436,0.58025235,0.36462548,0.579424,0.3917629,0.6299603,0.39853066,0.47620228,0.6786128,0.48706472,0.7302211,0.64899814,0.40484512,0.41563383,0.41995484,0.7676735,0.43772858,0.3307867,0.44428295,0.19669542,0.53649354,0.70881945,0.6589195,0.6608143,0.69781953,0.6388883,0.7742839,0.32601604,0.68331814,0.40456942,0.7736963,0.3431344,0.69653034,0.8690581,0.7045874,0.767145,0.74493974,0.88575035,0.63819253,0.47481355,0.6278205,0.642232,0.7232238,0.50262344,0.7060856,0.75681037,0.750318,0.37144235,0.61909056,0.8447293,0.5987746
1021frame_156_timestamp_5200.jpg,lying,0.34073925,0.3714175,0.34686399,0.38905436,0.35725093,0.4042254,0.36820266,0.39404884,0.37311885,0.39401612,0.38387567,0.34366086,0.46168056,0.30458844,0.4569702,0.27314135,0.43905717,0.3022536,0.4276924,0.2757089,0.41355744,0.34937558,0.470419,0.32570025,0.4777461,0.283995,0.4504292,0.30248335,0.47826073,0.2718186,0.5187674,0.3494854,0.56839126,0.4027624,0.45929316,0.42025334,0.47766912,0.47268653,0.5841778,0.4128792,0.58159065,0.46036005,0.5818764,0.4673581,0.5990235,0.44218,0.5971134,0.4937285,0.5699854,0.56407654,0.556606,0.7388658,0.5588768,0.62765986,0.4505331,0.56013644,0.43265864,0.63782513,0.48566553,0.74402094,0.57327694,0.6259389,0.540075,0.7431137,0.5493097,0.67108226,0.55299246,0.6706219,0.5270695,0.74538654,0.55584913,0.6256608,0.55178165,0.6446589,0.43545753,0.54635483,0.64803153,0.55904716
702frame_0_timestamp_0.jpg,lying,0.21319363,0.52990323,0.22053137,0.5834285,0.23544732,0.61946106,0.23398043,0.54417455,0.29956165,0.57714885,0.2475662,0.36246312,0.30467907,0.16115786,0.28647584,0.01890992,0.31102124,0.20709369,0.2473881,0.0,0.33691752,0.38004884,0.44094023,0.26259646,0.4757455,0.04341278,0.3858492,0.22143826,0.4419123,0.022949113,0.48146546,0.2716755,0.5149474,0.2990518,0.3706277,0.6360876,0.37674877,0.71714485,0.5206693,0.31322542,0.74414015,0.37620246,0.6307377,0.3606408,0.76508194,0.41402933,0.8424431,0.6374831,0.527222,0.6613393,0.4687652,0.8369352,0.5037506,0.7166287,0.3371757,0.69087356,0.37640294,0.78131,0.38843948,0.86427677,0.7226053,0.6854154,0.63689643,0.81617904,0.6443632,0.6727931,0.64786416,0.730673,0.5914849,0.82024044,0.6087087,0.6962011,0.5761348,0.80336016,0.437259,0.5237424,0.6560589,0.60532564
498frame_168_timestamp_5600.jpg,lying,0.6807181,0.5150627,0.665604,0.53964776,0.6577841,0.56326705,0.66006845,0.54524755,0.65301985,0.5330348,0.6722786,0.4624984,0.63508075,0.40171975,0.63546693,0.3222702,0.6578364,0.4052036,0.63731426,0.28199664,0.65997434,0.45773536,0.6322767,0.3671032,0.6441305,0.30054906,0.6489444,0.38901016,0.6675,0.29443222,0.58666676,0.3295341,0.5373305,0.31553042,0.59586567,0.5594429,0.5645413,0.5731386,0.5252039,0.3163424,0.5227795,0.3694934,0.38633367,0.32741335,0.59146726,0.3858766,0.66333777,0.56388086,0.49968886,0.6238202,0.47508302,0.86900127,0.4869257,0.6798515,0.52097225,0.5845103,0.5209795,0.6811951,0.51827705,0.8797763,0.36816588,0.5844289,0.3353091,0.8600975,0.32688662,0.70512307,0.34324178,0.7060337,0.3289526,0.8850432,0.31615365,0.5874017,0.3935177,0.66664946,0.4009137,0.50164735,0.45445752,0.47704545
930frame_156_timestamp_5200.jpg,lying,0.78779817,0.7180059,0.7703463,0.7245651,0.7545781,0.7260473,0.72494507,0.71113884,0.7817584,0.701916,0.7200848,0.66596377,0.6616112,0.62685865,0.6387805,0.592695,0.67851377,0.632518,0.67202145,0.5852082,0.7859263,0.65805197,0.7580047,0.6032492,0.78022784,0.5844671,0.76697874,0.622513,0.80452573,0.5877715,0.67069453,0.5822366,0.63055235,0.55575323,0.64176536,0.684801,0.61064297,0.6763207,0.6136563,0.5462803,0.33418828,0.5184106,0.46205923,0.5078505,0.31791374,0.5337287,0.27848944,0.62189686,0.6533238,0.66917974,0.6379664,0.7006631,0.6025928,0.74801546,0.50088,0.64987,0.51961464,0.74137753,0.5055782,0.6901631,0.38084733,0.6709243,0.37446186,0.72225106,0.38120404,0.64248425,0.32154223,0.622273,0.35992023,0.7156881,0.33970433,0.65820163,0.4458588,0.6704881,0.40522116,0.5835298,0.6206694,0.575185
125frame_125_timestamp_4171.jpg,lying,0.77044743,0.37890786,0.75440335,0.39707968,0.7484256,0.41271946,0.68179035,0.38984096,0.7769036,0.38504985,0.6536033,0.31461123,0.5505291,0.27100146,0.49295947,0.21723339,0.57748705,0.25157237,0.51796144,0.20621441,0.7689411,0.3043914,0.7358892,0.24407159,0.77432466,0.20730072,0.7187456,0.23949257,0.770293,0.20684189,0.55283034,0.24281456,0.49388948,0.27057147,0.63075083,0.43041337,0.59667796,0.4751668,0.4685925,0.2763942,0.29442632,0.30974272,0.40815666,0.29188693,0.2626867,0.31544533,0.1739926,0.49860126,0.6891859,0.5506003,0.6541099,0.63982636,0.6126409,0.78843534,0.41031224,0.5402383,0.44884896,0.7860102,0.42108324,0.6394304,0.49203447,0.6506832,0.48898438,0.7633896,0.48493335,0.56648153,0.26912108,0.54237354,0.32257158,0.756788,0.28602406,0.6346845,0.41142112,0.5911229,0.27306494,0.45370582,0.72157234,0.4590354
128frame_143_timestamp_4771.jpg,lying,0.77146286,0.39770484,0.75314194,0.41490823,0.74531806,0.4293051,0.67881674,0.4050217,0.7686227,0.3988723,0.65211034,0.32989216,0.54513586,0.2868448,0.4922032,0.23258263,0.5681166,0.26807088,0.50965935,0.22172259,0.7576989,0.31853226,0.7100923,0.2559668,0.74087405,0.21909977,0.70395285,0.2541298,0.75502825,0.22267538,0.54457587,0.2460476,0.4838792,0.26810348,0.6075018,0.43953282,0.5696286,0.4799247,0.45633036,0.27273154,0.28650004,0.30309856,0.39193183,0.28747427,0.26030034,0.31162974,0.17160144,0.4897634,0.6537917,0.5451704,0.6207275,0.63114756,0.5799602,0.7701587,0.390812,0.5343271,0.42554346,0.7663914,0.4010796,0.6304678,0.4612686,0.6332758,0.45706266,0.7450029,0.4505529,0.5554335,0.25693044,0.53259104,0.3086952,0.7374282,0.26924434,0.6191792,0.38801157,0.5813604,0.25718203,0.44433647,0.68121064,0.4479319
834frame_125_timestamp_4171.jpg,lying,0.48958772,0.47600442,0.48559162,0.4937422,0.48144633,0.50918734,0.40736702,0.48888066,0.52413267,0.483688,0.3789884,0.40063554,0.28846136,0.34026355,0.22387825,0.26811585,0.3196407,0.32116818,0.2650748,0.2564934,0.51839954,0.39116392,0.5066662,0.31531158,0.5507523,0.25302663,0.48474458,0.30980435,0.5534626,0.25497204,0.41932547,0.3092989,0.41223577,0.31817168,0.40262526,0.5271301,0.39623865,0.55321497,0.40536362,0.32087445,0.2966849,0.3037898,0.4456678,0.33046442,0.25066105,0.3196772,0.15913679,0.46558458,0.56377834,0.5588785,0.5238713,0.62259156,0.49457324,0.7201857,0.20808923,0.5606692,0.2601087,0.71174896,0.2438167,0.61803025,0.5844452,0.6201031,0.5117509,0.69322115,0.57303846,0.55145013,0.2804341,0.53815377,0.37095404,0.6754853,0.28609985,0.6182831,0.4407198,0.6149792,0.1808477,0.4767253,0.636602,0.47213358
802frame_144_timestamp_4800.jpg,lying,0.6419898,0.7857666,0.6402771,0.8132216,0.64150476,0.82875,0.5797644,0.8028703,0.6936206,0.7992612,0.55705905,0.658898,0.49060658,0.568861,0.42716235,0.47262812,0.51576644,0.5442023,0.45708606,0.46469012,0.70501345,0.6528748,0.74100244,0.5470931,0.7933279,0.46669507,0.70925105,0.5341892,0.776817,0.46168885,0.6212783,0.46426165,0.62616545,0.4457512,0.6312377,0.84576553,0.63100255,0.8927976,0.6289982,0.44141415,0.4601369,0.44493413,0.6325601,0.42264816,0.4133676,0.4829439,0.3387394,0.6859284,0.7985739,0.77614695,0.7616112,0.83503443,0.72524303,0.91330534,0.46146128,0.7829437,0.5247117,0.9142908,0.48314396,0.8317243,0.7710635,0.76523125,0.7210269,0.84708464,0.779078,0.703766,0.44945174,0.66596407,0.5805089,0.8243595,0.5013962,0.74624753,0.6478095,0.8097743,0.44172636,0.6220351,0.8495258,0.6194509
493frame_155_timestamp_5181.jpg,lying,0.3171203,0.49281168,0.32390592,0.50583184,0.32614765,0.5158534,0.28311557,0.50160295,0.34253302,0.49864718,0.26960152,0.44401765,0.23354499,0.40569964,0.1965309,0.3853942,0.23650518,0.39479887,0.20835108,0.3716238,0.34220716,0.4388175,0.35155836,0.3970185,0.36167026,0.37542865,0.33240035,0.39494598,0.38466653,0.36856362,0.36815432,0.36586767,0.40227315,0.3756318,0.3300293,0.52096677,0.34603298,0.5447238,0.41224155,0.37605315,0.3778335,0.38215676,0.55756855,0.39222577,0.3108537,0.39894477,0.204079,0.5015861,0.45967278,0.5648826,0.44329378,0.63752073,0.43991917,0.73085874,0.27877286,0.58101416,0.31091452,0.720181,0.29969764,0.6345386,0.649986,0.6395421,0.6165644,0.71939206,0.656742,0.5657181,0.47976905,0.5698659,0.5348432,0.70451146,0.48392877,0.6482889,0.5535419,0.61628574,0.3091957,0.5102769,0.585725,0.5048392
250frame_107_timestamp_3570.jpg,lying,0.4787029,0.36020756,0.47418112,0.3757371,0.46621692,0.38682148,0.4439488,0.3903168,0.47376302,0.38441744,0.41393948,0.35017857,0.36063537,0.3429191,0.33896515,0.3243141,0.39544934,0.32317668,0.40547577,0.29998484,0.476353,0.34296796,0.4432696,0.32746145,0.46512118,0.31268457,0.43351305,0.3153556,0.45731434,0.30008236,0.44182736,0.38832802,0.43298286,0.44433555,0.40340772,0.4129592,0.39835417,0.4608105,0.4333056,0.45363113,0.38950577,0.4543543,0.46864435,0.48628837,0.3510196,0.4429589,0.27196354,0.46436292,0.47120202,0.54610944,0.45676723,0.6110174,0.4418341,0.679605,0.31765762,0.5504438,0.34514102,0.6738141,0.35690978,0.6030894,0.4884794,0.6442936,0.45848736,0.68832105,0.47842985,0.5950929,0.4464269,0.59468836,0.4620663,0.67954147,0.43171328,0.6444074,0.48135003,0.60627455,0.32165164,0.561582,0.5126787,0.5459589
743frame_107_timestamp_3570.jpg,lying,0.9088392,0.6054929,0.884347,0.6200439,0.8573566,0.63287944,0.8204686,0.6225457,0.8388118,0.6094097,0.80073285,0.56753314,0.67600876,0.54652977,0.67049706,0.5128541,0.7015285,0.53560585,0.7004981,0.49171388,0.8263658,0.5541348,0.70430005,0.5026119,0.7091417,0.49316454,0.7475055,0.51838315,0.7649165,0.4924208,0.59932446,0.4981562,0.51571894,0.49619925,0.63424253,0.6229325,0.5804926,0.62800616,0.48360324,0.4928577,0.13403077,0.5251648,0.28965122,0.50503796,0.13176586,0.53047365,0.09373326,0.58985585,0.5436335,0.6667048,0.5502001,0.6944028,0.5034707,0.74944925,0.46473488,0.64714,0.48132312,0.7464471,0.47418258,0.6862393,0.116189,0.6936173,0.15794191,0.74031866,0.13249308,0.65835476,0.17678688,0.6450127,0.21739574,0.7374738,0.1665732,0.68062747,0.31523624,0.69068027,0.2772756,0.5984116,0.48645455,0.5883626
710frame_138_timestamp_4600.jpg,lying,0.8248421,0.9973201,0.7960024,1.0,0.7754808,1.0,0.74727064,0.95384216,0.7993402,0.92377096,0.7379725,0.79977876,0.6787921,0.67106915,0.66729146,0.55220276,0.717105,0.7178618,0.6899398,0.5366125,0.78581655,0.7837584,0.7262709,0.6029604,0.74926424,0.52471006,0.7512458,0.67013526,0.786738,0.5731775,0.6747008,0.5733667,0.60586333,0.47994283,0.59142715,0.81776583,0.54134643,0.8132709,0.5894721,0.45463866,0.61714727,0.39187163,0.41482216,0.36028612,0.6870477,0.44073337,0.73870385,0.6885579,0.54596496,0.8014148,0.53366184,1.0,0.54217786,0.87011194,0.478669,0.70493215,0.48452112,0.85150903,0.5041997,0.97738963,0.48680848,0.65133655,0.40622598,0.9544856,0.42220557,0.7614783,0.34869564,0.7769092,0.37224516,0.92271364,0.32007992,0.6592898,0.39390782,0.7715029,0.3757356,0.55172706,0.5238542,0.5153163
1223frame_132_timestamp_4400.jpg,lying,0.8463004,0.40379435,0.8332323,0.430759,0.8210303,0.44884667,0.7990278,0.42802343,0.8294176,0.41288328,0.7909931,0.31711704,0.7307706,0.2614591,0.71688116,0.21918894,0.7610694,0.26211032,0.741172,0.18311058,0.8162574,0.30319127,0.77383274,0.20226385,0.77990854,0.18297605,0.7873851,0.23297831,0.8001004,0.19025417,0.6842962,0.20138562,0.62079537,0.20830669,0.70985484,0.43296212,0.66585875,0.4518374,0.60137165,0.20980075,0.5328372,0.26700345,0.44980317,0.23259786,0.59694314,0.29615268,0.6239541,0.4345136,0.64014304,0.52503276,0.61703813,0.6855592,0.6214472,0.60031873,0.5864813,0.4634592,0.59077376,0.5820971,0.5971051,0.69204193,0.43441173,0.49930143,0.38703603,0.70236254,0.39127588,0.5804175,0.33702952,0.56565094,0.3658451,0.72098607,0.33212724,0.4725408,0.46192452,0.56927276,0.45657876,0.40369305,0.6027354,0.3644605
1090frame_126_timestamp_4200.jpg,lying,0.40361744,0.57579744,0.39952374,0.58498204,0.39242673,0.5943058,0.35416877,0.58619833,0.40374416,0.58240247,0.32275322,0.5425216,0.261715,0.5174512,0.22217923,0.4761345,0.2905583,0.5042022,0.26969373,0.4573781,0.39902505,0.5346813,0.3631572,0.49465764,0.3841022,0.4607855,0.3585422,0.4949909,0.39189374,0.45705175,0.33399737,0.5264479,0.3264906,0.5474245,0.3190742,0.6044662,0.31254,0.6280693,0.32428172,0.54940057,0.29429108,0.52271664,0.36319003,0.5570768,0.27108067,0.5303333,0.22473983,0.5814001,0.38937044,0.6563506,0.37201926,0.703372,0.35782224,0.7494823,0.21252833,0.65505636,0.23624407,0.742793,0.24911468,0.6959735,0.41370532,0.69848686,0.37599486,0.74364007,0.3973769,0.66206723,0.3133255,0.65834117,0.33570158,0.7340864,0.30386522,0.7027536,0.3585321,0.69237876,0.2165768,0.626238,0.43182462,0.6173069
838frame_149_timestamp_4972.jpg,lying,0.4958006,0.46885523,0.49162686,0.48556024,0.4877984,0.50028783,0.41579226,0.4803202,0.53135175,0.47586167,0.38953173,0.3967664,0.3005259,0.33976525,0.23401204,0.27477556,0.32972607,0.3211818,0.2733762,0.2630898,0.5273802,0.38806635,0.52391005,0.31602824,0.56985587,0.26089117,0.49965486,0.31002066,0.5703549,0.2611714,0.42921573,0.30267254,0.4202958,0.30952734,0.41549638,0.51825833,0.40884733,0.5434066,0.4138779,0.31173122,0.28982168,0.2993825,0.44686487,0.31730178,0.24180458,0.3157984,0.14852078,0.46380898,0.57109123,0.5490544,0.53213394,0.6128837,0.5012331,0.71242046,0.22297676,0.5496771,0.27334368,0.7038603,0.25422207,0.60826266,0.58095825,0.6074542,0.5162745,0.6831676,0.5716567,0.5379161,0.27500278,0.52345395,0.3632281,0.66603196,0.28540945,0.6041269,0.43903643,0.5987293,0.19147958,0.46205276,0.6402674,0.45849517
